SalesOrderNumber,OrderDate,CustomerName,EmailAddress,Item,Quantity,UnitPrice,TaxAmount,ProductMetadata
SO1082,2025-04-24,Jessica Frost,kim34@george.com,Widget C,2.0,78.63,6.29,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1083,2025-01-23,Lucas Eaton,cmata@yahoo.com,Gadget Y,2.0,99.06,7.92,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1084,2024-05-26,Jessica Bradley,obrienbrianna@gmail.com,Gadget Y,2.0,54.34,4.35,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1085,2025-01-02,Alexander Lyons,michealbowman@pugh-scott.com,Widget C,3.0,98.06,7.84,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1086,2024-05-18,Andrew Armstrong,thomasmacias@gmail.com,Gadget Y,10.0,15.11,1.21,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1087,2024-11-11,Jenny Hicks MD,farleybianca@arellano-black.com,Widget B,10.0,60.28,4.82,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1088,2024-12-21,Justin Woods,tonyduncan@yahoo.com,Widget A,3.0,37.61,3.01,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1089,2025-02-03,Robert Skinner,,Widget C,2.0,72.02,5.76,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1090,2024-10-30,Angela Gonzalez,smithwilliam@gmail.com,Widget B,5.0,47.98,3.84,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1091,2024-07-01,Robert Brown,xperry@gonzalez.com,Widget C,10.0,39.17,3.13,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1092,2025-03-17,Tracy Morris,mmcbride@nguyen.info,Widget A,20.0,65.65,5.25,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1093,2024-10-05,Kristy Wu,jeffreyramirez@leon.com,Gadget Y,20.0,37.73,3.02,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1094,2024-05-18,Michael Santiago,jeremy27@black.com,Widget C,2.0,43.26,3.46,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1095,2024-09-29,Barbara Bean,griffintroy@gmail.com,Gadget Y,1.0,70.49,5.64,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1096,2024-07-26,Michaela Oneill DDS,vcabrera@haney.net,Widget C,0.0,84.58,6.77,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1097,2024-06-03,William Gray,,Gadget X,3.0,30.29,2.42,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1098,2025-01-26,George Rodriguez,,Gadget Y,20.0,40.73,3.26,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1099,2024-06-22,Crystal White,pmiller@sanchez-horn.com,Widget C,2.0,96.47,7.72,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1100,2024-11-23,Angela Cunningham,brian96@walker-jacobs.com,Widget A,0.0,39.53,3.16,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1101,2025-03-05,Caroline Decker,williamsgarrett@moore.com,Gadget X,0.0,27.54,2.2,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1102,2025-02-01,Renee Blevins,jay89@jones.info,Gadget Y,0.0,42.22,3.38,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1103,2025-04-05,Erica Silva,arnoldjessica@yahoo.com,Widget A,10.0,60.13,4.81,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1104,2024-12-11,Matthew Richardson,kelseycharles@gmail.com,Gadget X,3.0,97.17,7.77,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1105,2024-09-15,Joy Ruiz,shelleybrown@bautista.com,Gadget Y,,47.03,3.76,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1106,2025-04-07,Rachel Long,staceymitchell@hotmail.com,Gadget X,20.0,21.08,1.69,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1107,2024-05-23,Amanda Jackson,medinanicole@gmail.com,Widget B,1.0,49.79,3.98,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1108,2024-07-22,Dawn Garrison,lambertjennifer@garcia.org,Gadget X,0.0,57.86,4.63,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1109,2025-02-06,Derek Cook,shannonday@hotmail.com,Widget A,3.0,98.02,7.84,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1110,2025-01-19,Kenneth Fuller,ugarcia@hotmail.com,Widget C,2.0,21.14,1.69,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1111,2025-04-25,Breanna Sanchez,tamara35@yahoo.com,Widget A,1.0,58.14,4.65,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1112,2025-02-19,Christopher Jacobson,johnsonmichael@reynolds.com,Gadget X,0.0,43.31,3.46,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1113,2024-08-29,Darlene Carlson,alyssa51@palmer.biz,Gadget X,10.0,51.79,4.14,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1114,2024-08-26,Angelica Peterson,wgonzalez@brown-jackson.info,Widget C,10.0,29.07,2.33,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1115,2025-04-16,Frank Smith Jr.,jennifer22@taylor.org,Gadget X,1.0,25.64,2.05,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1116,2024-12-31,April Baker,tylermejia@conrad-harper.com,Gadget Y,10.0,67.39,5.39,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1117,2025-01-20,Mrs. Debra Clark,greed@walker-turner.biz,Widget B,10.0,17.67,1.41,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1118,2024-10-15,David Murray,vosborne@hotmail.com,Gadget Y,10.0,17.53,1.4,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1119,2025-04-09,Yesenia Sherman,dickersonryan@hotmail.com,Widget B,20.0,68.33,5.47,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1120,2025-04-20,Lawrence Bradley Jr.,madelinesanchez@vasquez-smith.com,Widget C,20.0,66.39,5.31,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1121,2024-11-28,Laurie Sanders,,Gadget Y,3.0,34.71,2.78,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1122,2025-05-15,Derrick Dunn,eobrien@gmail.com,Gadget Y,2.0,74.39,5.95,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1123,2025-05-17,Russell Wilson,katrina51@baird-rodriguez.com,Gadget Y,5.0,79.66,6.37,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1124,2025-01-20,Shannon Pham,matthewmeyer@hotmail.com,Widget A,10.0,63.75,5.1,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1125,2025-02-16,David Lang,qwalker@adams.com,Widget A,5.0,21.72,1.74,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1126,2025-01-31,Emily Flowers,amandagriffith@melendez-taylor.biz,Widget A,2.0,87.1,6.97,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1127,2025-03-22,Jonathan Green,christinaclay@stephens.com,Widget B,1.0,92.95,7.44,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1128,2024-09-21,Charles Robinson,,Widget A,0.0,78.5,6.28,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1129,2024-09-07,Raymond Kemp,flemingamy@rios.com,Gadget Y,3.0,95.79,7.66,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1130,2024-12-14,Bobby Rogers,steven97@hudson.org,Gadget Y,20.0,66.19,5.3,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1131,2024-12-25,Brian Ruiz,jennifersmith@yahoo.com,Widget C,1.0,65.89,5.27,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1132,2024-10-25,Michael Stokes,vmontgomery@gmail.com,Gadget X,3.0,92.61,7.41,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1133,2024-05-29,Dylan Benton,carlwalton@martin.com,Widget B,2.0,52.14,4.17,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1134,2024-12-13,James Nichols DDS,sandra01@hoover.com,Widget C,1.0,13.14,1.05,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1135,2024-07-12,Carla Rivera,johnnyrhodes@gray.com,Gadget X,3.0,61.12,4.89,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1136,2024-12-21,John Rowland,jennifer06@gmail.com,Gadget X,1.0,88.06,7.04,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1137,2025-02-15,George Russell,barbarawheeler@hotmail.com,Widget C,0.0,64.7,5.18,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1138,2024-11-14,Selena Allen,edwinhunter@hotmail.com,Widget A,1.0,49.74,3.98,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1139,2025-02-28,Lisa Smith,makaylasmith@yahoo.com,Widget C,0.0,53.06,4.24,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1140,2025-01-17,Marcia Allen,chanson@yahoo.com,Widget C,0.0,65.81,5.26,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1141,2024-12-09,Rebecca Wong,lgray@yahoo.com,Widget A,2.0,83.66,6.69,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1142,2024-05-20,Linda Aguirre,qhoffman@marsh.com,Widget B,0.0,41.43,3.31,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1143,2024-07-21,Michael Ward,debbiethompson@yahoo.com,Widget A,5.0,75.32,6.03,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1144,2024-10-22,Jean Pena,stephanie21@yahoo.com,Gadget X,0.0,24.39,1.95,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1145,2025-04-17,Barbara Porter,powelleric@hotmail.com,Widget A,0.0,90.25,7.22,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1146,2024-08-07,Gerald Anderson,david25@gmail.com,Gadget Y,10.0,67.69,5.42,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1147,2024-10-08,Michael Smith,cohensean@hotmail.com,Widget C,2.0,63.19,5.06,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1148,2024-08-31,Nicholas Gillespie,jill24@gmail.com,Widget B,20.0,65.01,5.2,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1149,2024-07-26,Luke Cook,mario05@green.info,Widget A,20.0,49.46,3.96,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1150,2024-12-14,Laurie Robertson,chloemclaughlin@combs-thompson.com,Widget C,3.0,43.36,3.47,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1151,2025-05-03,Christina Floyd,hoffmanmakayla@hotmail.com,Gadget Y,1.0,95.61,7.65,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1152,2024-11-12,Lisa Gonzalez,taylor71@hotmail.com,Widget C,5.0,21.09,1.69,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1153,2024-07-28,Jim Nixon,amy22@butler.net,Widget B,3.0,21.47,1.72,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1154,2024-08-03,Edward Brady PhD,,Widget C,10.0,65.28,5.22,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1155,2024-06-20,Mary Martin,rachelmorris@andrews.com,Widget B,0.0,78.41,6.27,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1156,2025-02-08,Jose Moore,mwatson@rodgers.biz,Widget C,5.0,52.64,4.21,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1157,2025-03-15,David Gilbert,holly94@mclaughlin.com,Gadget X,2.0,96.67,7.73,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1158,2024-09-21,Brendan Davis,awright@james.com,Widget B,10.0,50.62,4.05,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1159,2025-03-07,Anna Escobar PhD,mclaughlinandrea@james.org,Widget A,10.0,90.34,7.23,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1160,2025-03-22,Michael Reid,mcdowellsarah@mendez.com,Widget A,0.0,28.53,2.28,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1161,2025-01-02,Jennifer Rasmussen,dbowman@hotmail.com,Gadget X,2.0,64.01,5.12,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1162,2025-03-20,Matthew Newman,,Gadget X,2.0,38.75,3.1,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1163,2024-05-27,Barbara Smith,pward@ramos.com,Widget A,5.0,81.49,6.52,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1164,2024-05-24,Fernando Herrera,jward@miller-brady.net,Gadget X,2.0,90.31,7.22,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1165,2024-08-23,Melinda Anderson,thompsonkristina@jenkins.com,Widget B,3.0,33.74,2.7,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1166,2024-12-24,Emily Jones,,Widget C,5.0,94.03,7.52,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1167,2024-11-03,Shawn Mathews,matthewclark@wilson.biz,Gadget Y,0.0,85.23,6.82,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1168,2025-01-03,Angela Rosales,katrina47@fitzpatrick-ryan.net,Widget A,10.0,37.94,3.04,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1169,2025-02-05,Anthony Garcia,vnelson@hotmail.com,Widget B,2.0,72.22,5.78,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1170,2024-10-17,Hunter Rivera,danacox@allen.net,Gadget X,1.0,73.14,5.85,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1171,2025-02-27,Juan Garcia,jasoncasey@hotmail.com,Widget B,20.0,95.48,7.64,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1172,2024-06-24,Amber Smith,bakermatthew@brown.com,Widget C,20.0,64.36,5.15,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1173,2024-06-16,Jason Hartman,,Gadget X,2.0,52.99,4.24,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1174,2025-02-22,Cody Parker,amanda79@hotmail.com,Widget C,0.0,80.79,6.46,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1175,2025-04-14,Richard Palmer,elaine73@robbins-baker.biz,Gadget Y,0.0,16.42,1.31,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1176,2024-08-02,Collin Collins,,Widget A,0.0,34.35,2.75,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1177,2025-01-02,David Thompson,kayleerobinson@gmail.com,Widget C,5.0,79.26,6.34,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1178,2025-04-05,Anne Hubbard,,Widget A,20.0,37.79,3.02,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1179,2025-03-13,Paul Thomas,kathywatson@taylor-merritt.com,Widget A,10.0,99.85,7.99,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1180,2024-12-21,Lisa Ford,brownchristine@gmail.com,Widget B,1.0,99.58,7.97,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1181,2024-11-06,Michael Dennis,wongwilliam@gmail.com,Widget B,5.0,22.21,1.78,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1182,2024-08-14,Caleb Henry,davisethan@yahoo.com,Widget B,5.0,48.82,3.91,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1183,2025-04-28,Ashley Morris,dustin09@peterson-reyes.com,Gadget X,10.0,40.27,3.22,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1184,2025-02-03,Pam Warren,heathermorgan@johnston-bush.org,Widget B,5.0,51.97,4.16,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1185,2025-05-07,David Castillo,twhite@lewis.com,Widget C,1.0,39.4,3.15,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1186,2025-05-13,Sheila Harrison,cooksamuel@schmidt-young.com,Widget B,3.0,36.47,2.92,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1187,2024-10-21,Sean French,imurray@castillo.com,Gadget Y,0.0,69.48,5.56,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1188,2024-11-27,Charles Hughes,cindyfrey@yahoo.com,Gadget Y,3.0,61.05,4.88,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1189,2025-02-19,Cody Henderson,stewartkatherine@gmail.com,Widget B,10.0,92.97,7.44,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1190,2025-03-19,Thomas Newman,walkervictoria@gmail.com,Widget C,5.0,38.57,3.09,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1191,2025-04-26,Joe Gillespie,dproctor@yahoo.com,Widget C,,76.81,6.14,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1192,2024-07-03,Jonathan Fox,edavis@freeman.com,Widget B,20.0,62.69,5.02,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1193,2025-03-06,Kristin Mullins,sanchezmelissa@hall.org,Gadget X,3.0,94.06,7.52,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1194,2024-09-19,Charlotte Krueger,uevans@gmail.com,Widget C,20.0,25.08,2.01,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1195,2025-05-10,Jon Haney,carlysolis@wright-norton.com,Gadget X,10.0,58.21,4.66,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1196,2024-09-23,Cory Klein,gillespiejohn@yahoo.com,Gadget Y,5.0,81.81,6.54,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1197,2024-10-13,Tyler Miller,jeremyrussell@hotmail.com,Widget B,5.0,47.52,3.8,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1198,2024-05-27,Tabitha Perkins,brian53@white-gay.com,Widget C,20.0,34.31,2.74,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1199,2024-08-17,Kristin Jones,ashleydana@gmail.com,Widget C,0.0,64.09,5.13,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1178,2025-04-05,Anne Hubbard,,Widget A,20.0,37.79,3.02,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1365,2024-09-14,Mr. Bryan Bradley,hannahdelacruz@gonzalez.info,Gadget X,3.0,15.99,1.28,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1101,2024-11-24,Travis Hernandez,christopher21@gmail.com,Gadget X,1.0,76.85,6.15,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1439,2024-11-10,Alexis Gomez,caitlyn19@yahoo.com,Widget A,5.0,15.32,1.23,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1058,2025-03-07,Douglas Crosby,kristopherdixon@lee.net,Widget B,3.0,12.18,0.97,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1120,2025-04-20,Lawrence Bradley Jr.,madelinesanchez@vasquez-smith.com,Widget C,20.0,66.39,5.31,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1323,2025-04-24,Joel Walters,kaylasmith@gmail.com,Widget B,10.0,15.8,1.26,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1474,2024-07-05,Elizabeth Lambert,llee@yahoo.com,Widget C,2.0,60.64,4.85,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1411,2024-11-21,Jennifer Snyder,tanderson@hotmail.com,Gadget Y,3.0,98.44,7.88,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1355,2025-05-11,Courtney Allen,caitlindiaz@browning.com,Widget A,5.0,31.37,2.51,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1320,2024-09-09,Troy Morrison,ysantana@yahoo.com,Widget C,5.0,83.39,6.67,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1044,2025-04-29,Jacqueline Mcdonald,morenotiffany@wilson.com,Gadget Y,20.0,38.04,3.04,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1049,2025-04-27,Gregory Patterson,destiny84@chandler-marshall.com,Gadget X,0.0,23.75,1.9,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1349,2024-12-01,John Hardy,dmccormick@hotmail.com,Widget C,0.0,42.38,3.39,"{""color"": ""red"", ""warranty"": ""3 years""}"
SO1240,2024-10-03,Kenneth Ritter,zskinner@gmail.com,Widget A,1.0,73.99,5.92,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1170,2024-08-12,Connie Reyes,malonetaylor@hotmail.com,Widget B,5.0,64.98,5.2,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1023,2025-03-07,Angela Johnson,eric46@kim-welch.com,Widget B,20.0,79.22,6.34,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1265,2024-06-01,Gregory Moreno DDS,halllauren@torres.com,Gadget Y,1.0,56.61,4.53,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1338,2024-05-23,Melinda Ford,matthew20@yahoo.com,Widget B,,76.73,6.14,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1423,2024-06-15,Jeremy Morrison,xmyers@hotmail.com,Widget B,1.0,32.26,2.58,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1380,2024-05-31,Richard Richards,brittanyward@yahoo.com,Widget A,5.0,70.53,5.64,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1109,2024-07-24,Vernon Wilson,,Widget C,0.0,95.95,7.68,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1176,2024-08-18,Bryan Werner,james64@giles-camacho.com,Widget B,2.0,74.29,5.94,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1344,2024-11-08,Sarah Smith,deaton@hotmail.com,Widget B,5.0,55.0,4.4,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1109,2024-11-24,Michael Chase,,Widget C,3.0,54.0,4.32,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1277,2024-12-19,Thomas Hamilton,barberbonnie@cook.org,Widget B,2.0,72.63,5.81,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1177,2024-07-04,Shelley English,,Widget C,,54.89,4.39,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1070,2024-06-22,Barry Washington,dwilkinson@yahoo.com,Widget A,20.0,93.23,7.46,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1358,2024-11-10,Gregory Mcintosh,sandravasquez@yahoo.com,Widget C,5.0,57.49,4.6,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1098,2025-05-01,Katie Perry,nelsonkathleen@hotmail.com,Gadget X,5.0,17.78,1.42,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1390,2024-08-05,Monica Malone,mercersamantha@hotmail.com,Gadget Y,2.0,44.14,3.53,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1393,2025-05-03,Michael Armstrong,alexander30@gmail.com,Gadget X,0.0,45.77,3.66,"{""color"": ""blue"", ""warranty"": ""3 years""}"
SO1192,2024-12-24,Christopher Diaz,erin80@hotmail.com,Widget B,1.0,97.07,7.77,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1227,2025-04-26,Joshua Parker,,Gadget Y,2.0,46.87,3.75,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1362,2024-07-14,John White,savannah90@rios.com,Widget C,2.0,58.86,4.71,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1096,2024-10-22,Craig Freeman,deannadavis@yahoo.com,Widget B,0.0,29.66,2.37,"{""color"": ""red"", ""warranty"": ""1 year""}"
SO1427,2024-08-19,Mark Ellis,chad17@watts.com,Widget A,10.0,21.25,1.7,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1070,2025-05-13,Aaron Leblanc,arnoldanthony@gmail.com,Gadget Y,0.0,73.5,5.88,"{""color"": ""green"", ""warranty"": ""1 year""}"
SO1321,2024-11-18,Mary Williams,welchjamie@myers.biz,Widget A,2.0,61.23,4.9,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1152,2024-10-12,Jonathon Payne,laura22@yahoo.com,Gadget X,2.0,65.48,5.24,"{""color"": ""green"", ""warranty"": ""2 years""}"
SO1065,2025-02-12,Erica Wilson,youngjoseph@gmail.com,Gadget X,20.0,81.8,6.54,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1107,2024-07-02,Anthony Lewis,,Widget B,2.0,82.35,6.59,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1108,2024-07-22,Dawn Garrison,lambertjennifer@garcia.org,Gadget X,0.0,57.86,4.63,"{""color"": ""yellow"", ""warranty"": ""1 year""}"
SO1355,2024-07-27,Jerry Parker,rebeccadavis@ramirez.biz,Widget C,3.0,44.43,3.55,"{""color"": ""green"", ""warranty"": ""3 years""}"
SO1450,2024-11-20,Andrea Baker,scottcortez@gmail.com,Gadget Y,5.0,24.07,1.93,"{""color"": ""blue"", ""warranty"": ""1 year""}"
SO1342,2025-01-06,Ashley Rodriguez,ballison@yahoo.com,Gadget X,0.0,20.07,1.61,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
SO1354,2024-12-05,David Sanders,richardedwards@gordon.com,Gadget Y,20.0,42.95,3.44,"{""color"": ""blue"", ""warranty"": ""2 years""}"
SO1023,2024-06-18,Willie Avila,bgarcia@davis.net,Gadget Y,20.0,28.98,2.32,"{""color"": ""red"", ""warranty"": ""2 years""}"
SO1043,2025-05-08,Kevin Fernandez,nashhayley@hotmail.com,Gadget Y,0.0,58.07,4.65,"{""color"": ""yellow"", ""warranty"": ""2 years""}"
SO1243,2024-11-30,Tamara Dixon,rodney35@hotmail.com,Gadget X,2.0,91.65,7.33,"{""color"": ""yellow"", ""warranty"": ""3 years""}"
